rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
86016260	2	49	5	1	2	1	7	 	4	2	4	4	4		1	5	3	2	2	1.038848996	1.523177147	1	1	1	2	1	1	3	4	1	0.418696851	-0.143273443	0	0.260386765
86028140	1	79	5	1	5	2	7	 	4	1	 	 	 		1	1	1	1	1	-1.383713603	-0.359383255	4	4	3	3	4	4	4	4	3	-0.272903383	-0.64294523	0	0.256437778
86032100	2	58	5	1	1	1	7	 	2	1	4	4	4		1	5	2	1	1	 	 	2	2	1	 	1	1	2	1	3	2.399839163	-1.587695003	0	0.637098372
86032300	1	66	1	1	3	2	7	 	1	1	4	4	4		1	5	3	2	2	2.448845625	0.359410226	1	1	2	2	1	2	2	1	1	0.71632576	2.274849415	0	1.164076805
86052180	2	71	6	1	1	2	7	 	1	1	4	4	4		1	4	4	2	4	-0.194501504	1.837662458	1	2	1	2	3	3	3	3	1	0.651896954	-0.931336701	1	0.620848358
72079020	1	50	1	1	3	2	6	 	2	2	3	4	3		2	1	1	1	1	-1.110536337	-0.679554284	3	4	3	4	4	4	4	4	2	-0.043038901	-0.575874805	0	0.59323597
72079180	1	58	1	1	3	1	6	 	1	2	4	4	4		2	7	1	1	1	-0.825510323	-0.713560283	3	4	4	3	4	3	4	4	3	-0.594190717	-0.52023977	0	0.435774922
72080060	1	42	1	1	3	1	7	 	2	2	4	4	4		2	2	1	1	1	0.498898238	-0.213020399	2	2	3	3	3	3	3	3	3	-0.836016595	0.245662495	0	0.636848569
72082180	2	71	3	1	1	2	7	 	1	1	3	3	3		2	9	4	2	2	 	 	1	1	 	 	1	1	1	 	1	-1.261035204	-0.430027872	0	0.194195151
72102100	2	60	5	1	1	2	6	 	4	1	 	3	3		2	4	3	2	2	 	 	2	2	 	 	2	2	3	4	2	0.203529596	0.208777785	0	0.20487462
72104260	2	88	6	1	 	 	7	 	 	2	3	4	3		2	 	 	1	1	 	 	4	4	 	 	4	4	4	4	1	 	 	0	0.26324293
72123100	1	19	3	1	2	1	6	 	4	2	3	4	3		2	5	2	1	1	-0.403307468	0.884532809	3	2	2	2	3	3	3	4	4	1.664574623	-0.972418845	0	1.531474829
73092180	1	59	1	1	3	1	6	 	2	1	4	3	3		2	5	3	2	2	0.718862355	0.710835993	2	2	2	2	3	3	2	2	3	1.11803782	0.600438595	0	0.589296937
73094100	1	36	1	1	2	1	4	 	2	1	3	4	4		2	4	2	1	1	-1.030920148	0.469271541	3	3	2	3	4	3	4	4	3	-0.333061814	0.058422294	0	0.488448948
73094140	2	24	3	1	4	1	7	 	5	2	4	4	4		2	7	2	1	2	-0.923126459	0.886484325	3	3	2	2	3	3	4	4	1	-0.111639038	0.265883386	0	1.067276359
73096020	2	39	5	1	3	1	5	 	4	1	2	3	2		2	4	2	1	1	0.071351945	0.573860466	3	3	2	2	3	3	2	3	3	0.896387696	-0.869539201	0	0.231124461
73096100	1	26	3	1	3	1	7	 	1	1	3	3	3		2	4	2	2	2	0.071351945	0.573860466	3	3	2	2	3	3	2	3	1	1.327252388	0.629668236	0	0.273175627
73096180	2	23	3	1	1	2	6	 	4	1	3	3	2		2	2	3	1	2	 	 	3	3	 	 	3	2	3	4	1	2.352067232	-0.451457679	1	0.287248731
73192060	2	65	1	1	3	2	5	 	1	1	4	4	4		2	1	2	1	2	2.225390196	0.076179691	1	1	2	3	1	1	2	3	2	0.442951679	-0.73968792	0	0.437784612
73193140	1	47	1	1	2	1	7	 	1	1	4	4	4		2	4	1	1	1	1.735211253	0.963215709	2	1	1	2	1	1	2	3	3	2.025447607	-0.429677218	0	1.003220081
73193180	2	66	6	1	1	2	7	 	1	1	4	4	4		2	5	1	1	1	-0.439837962	-0.298942655	3	3	3	3	3	3	4	4	4	0.837103248	3.207736254	0	0.455992311
73285020	1	65	3	1	5	2	7	 	1	2	 	 	 		2	8	1	1	1	-0.671831846	-1.495708346	4	3	4	4	4	4	4	4	3	 	 	0	0.236394942
73285300	1	82	6	1	1	2	7	 	1	1	 	 	 		2	3	2	2	2	1.427254438	0.423783839	2	2	2	2	2	2	2	2	3	0.527682483	-0.068932392	0	0.256285578
73288180	2	25	3	1	1	1	5	 	4	2	3	3	4		2	5	3	2	3	0.015609723	0.972406566	2	2	2	2	3	3	3	3	2	1.551082015	-0.316274375	0	0.272625834
73288220	1	66	1	1	4	2	5	 	1	2	3	3	3		2	5	2	1	1	-1.234574556	0.987678349	3	4	2	2	4	3	3	4	3	-0.570018172	-0.556044221	0	0.424969941
73289100	2	45	1	1	2	1	7	 	2	1	 	 	 		2	4	2	1	1	0.071351945	0.573860466	3	3	2	2	3	3	2	3	3	0.641543269	-0.849858046	1	0.626493037
73292140	1	31	3	1	4	2	1	2	4	1	4	4	4		2	6	3	1	1	-1.037810564	0.170880586	4	3	2	3	4	3	4	4	 	1.032169342	-0.348981142	0	0.543027997
73292180	1	61	5	1	1	2	6	 	4	1	4	4	4		2	5	2	1	1	 	 	3	2	 	 	4	2	2	3	4	1.597439885	2.361379623	0	0.465882957
73383180	2	42	1	1	4	1	4	 	2	2	4	4	4		2	4	4	3	2	0.341566652	-1.237031937	2	3	4	4	3	3	3	4	2	-0.73355037	-0.634920478	0	0.500213385
73384020	1	33	3	1	4	1	5	1	2	1	3	3	3		2	4	1	1	1	 	 	3	3	2	2	 	3	3	3	2	0.505605102	1.421174407	1	0.287727982
73384100	2	59	1	1	4	1	7	 	1	1	3	3	3		2	1	3	2	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	2	-1.261035204	-0.430027872	0	0.77369529
73386020	2	60	2	1	2	2	1	2	1	1	4	4	4		2	4	2	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	-0.270887673	-0.823243737	1	0.399028957
73386060	2	60	1	1	1	1	7	 	1	1	2	3	3		2	9	3	2	2	-0.381654322	-0.058177903	2	4	4	2	4	3	3	3	1	0.690350235	0.150955036	1	0.399028957
73386100	2	43	1	1	2	1	7	 	2	2	4	4	4		2	5	3	1	1	-0.108927198	-1.532309532	4	2	4	4	4	3	4	4	1	-0.406484753	-0.637491167	0	0.803715169
73387220	2	34	4	1	4	1	1	2	2	1	3	3	3		2	4	2	1	1	-0.421789467	-0.029824939	4	3	3	2	3	3	3	4	 	-1.009801149	-0.419263273	0	0.235224783
73389180	2	27	3	1	4	1	7	1	2	1	4	4	4		2	5	3	1	2	0.397308886	-1.635578036	3	4	4	4	3	3	2	4	3	-0.495607734	0.146231338	0	0.511701763
73389260	2	28	2	1	4	1	4	 	2	1	2	3	3		2	4	3	1	2	-0.631900668	0.83543098	3	3	2	2	3	3	3	4	3	0.814023614	2.830513	1	1.023403525
73390180	1	50	1	5	3	1	7	 	4	1	3	4	3		2	2	3	2	2	1.526082277	-0.009411929	3	3	2	2	2	1	2	2	4	1.439817667	1.212309599	1	0.868315399
73390220	1	37	1	5	2	1	2	1	2	1	2	4	4		2	5	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	 	0.829374254	-0.264686316	0	0.977042377
73481060	1	64	2	1	5	1	7	2	5	1	4	4	4		2	4	1	1	1	-1.197515368	0.039806515	3	3	4	2	4	4	4	4	3	1.368487597	-0.927770615	1	0.495753825
73481140	1	68	1	1	1	2	7	 	2	1	4	4	4		2	4	4	1	1	-1.060225129	1.10070312	1	3	2	3	4	4	3	4	1	1.034897447	-0.780152321	1	0.518495321
73481180	1	64	1	1	3	1	6	 	1	1	4	4	4		2	5	3	1	1	-0.497754037	0.418861896	3	3	3	2	4	3	2	4	3	 	 	0	0.495753825
73484220	2	33	1	1	4	2	7	 	2	1	3	4	4		2	5	2	1	1	-0.047275275	0.414065927	2	2	2	3	2	3	4	4	3	1.827099562	0.441980898	0	0.470395178
73485060	1	54	1	1	1	2	6	 	4	1	3	4	3		2	7	2	1	1	-0.559223354	-1.332122207	3	4	4	4	4	3	4	4	3	-0.166766629	0.765926957	0	0.448703647
73486260	2	65	1	1	1	2	7	 	2	2	3	3	3		2	4	2	2	1	 	 	3	2	 	 	4	3	4	4	3	0.089103147	-0.76923418	0	1.331878781
73487020	2	40	5	1	4	2	3	 	4	1	4	4	4		2	1	3	2	2	1.4758147	1.880168557	1	1	1	1	1	1	2	3	 	1.423820496	-1.26694417	0	0.839783072
73487060	2	90	6	1	1	2	7	 	1	1	4	4	4		2	4	4	2	2	1.35642767	0.638341963	1	1	2	3	3	1	1	4	1	-0.094169319	0.057394288	0	1.071677804
73487140	1	16	3	1	2	1	5	 	4	1	4	4	4		2	9	2	1	1	-0.373715729	-1.248370767	3	3	4	4	4	4	3	4	3	0.671837449	-0.157320738	0	1.112372756
73576140	2	68	1	1	1	2	7	 	4	2	 	 	 		2	1	2	1	1	-1.297207117	1.087833524	3	3	2	2	4	3	4	4	3	-1.234981656	0.420045406	0	0.479357272
73576180	1	61	1	1	4	1	7	 	4	2	 	 	 		2	5	1	1	1	-0.919636786	0.037211373	3	2	3	3	4	4	4	4	3	-0.966062605	-0.455875516	0	0.494492948
73581020	1	35	1	1	4	1	7	 	2	1	1	3	3		2	1	1	1	1	-1.51891005	1.33712256	2	4	2	2	4	3	4	4	3	-0.630710721	2.523923635	1	0.566997528
73581060	2	20	2	1	2	1	7	1	2	1	2	3	 		2	9	4	3	3	1.862467647	0.248255655	3	1	2	2	2	1	1	3	1	2.46038866	-0.795600057	1	0.678782344
73581100	2	44	2	1	1	1	7	 	4	1	2	3	4		2	4	4	1	4	2.092997313	-0.380323231	1	2	3	3	1	1	1	4	4	0.804428637	3.929826975	0	0.488451719
73581140	2	32	1	1	2	2	6	1	2	1	4	4	4		2	4	4	2	4	-1.101408601	2.61763978	1	3	1	1	3	3	3	4	2	1.82210803	0.757831752	1	0.526917994
73581260	1	57	4	1	1	1	2	1	4	1	4	4	4		2	3	4	3	2	 	 	3	2	 	 	3	2	2	4	 	-0.920626342	-0.529459	0	0.277613968
73581300	1	46	1	1	2	1	7	 	2	1	2	3	3		2	4	2	2	1	0.715371132	1.351461887	2	2	1	2	3	2	1	3	1	2.172170401	0.418826878	1	0.777388513
73582100	1	26	3	1	2	1	6	 	5	1	 	 	 		2	8	2	1	2	0.109734632	0.012987873	2	3	3	3	4	2	2	4	1	1.700606585	0.531461656	1	1.518712997
73582220	1	37	2	1	2	1	2	2	5	1	3	4	4		2	5	3	1	2	-0.999091029	1.335171103	2	3	2	2	4	3	3	4	 	0.857082844	-0.238850087	0	0.974480033
73582300	1	62	1	1	2	2	7	 	1	1	4	4	4		2	8	3	1	2	 	 	2	2	 	 	4	2	2	4	4	-0.005614392	-0.83765775	0	0.835277319
73583260	1	64	1	1	3	2	7	 	1	1	4	4	4		2	4	1	1	1	-1.024029851	0.767662466	2	3	2	3	4	3	4	4	5	 	 	0	1.24133122
73674260	1	42	1	1	1	2	7	 	4	2	 	 	 		2	5	2	1	2	 	 	4	4	 	 	4	4	2	4	3	0.71940577	-0.913494051	0	0.981631041
73674300	2	76	1	1	1	2	6	 	1	2	 	 	 		2	4	3	1	1	-1.035621524	0.151695639	2	4	3	3	4	3	4	4	2	-1.261035204	-0.430027872	0	0.687551498
73675180	2	43	3	1	3	1	7	 	4	1	3	3	3		2	1	4	2	3	 	 	1	2	 	 	2	2	2	3	3	1.563068151	3.586625338	0	0.296827078
73676100	1	20	3	1	2	2	7	 	5	2	3	4	4		2	5	2	1	1	 	 	3	3	 	 	3	3	3	3	1	1.163883567	-0.1903871	1	0.779698312
73677300	2	38	5	1	4	1	2	1	5	1	3	4	4		2	4	2	1	1	-0.173550993	-0.917504609	3	3	3	4	3	3	4	4	 	-0.158790484	-0.587213576	0	0.211448833
73678220	2	44	4	1	4	1	2	1	4	1	4	4	4		2	1	4	4	4	0.606852233	2.442330837	1	1	1	1	3	1	1	4	 	1.135029554	2.175330877	1	0.480924606
73679220	2	29	1	1	4	2	7	 	2	1	2	3	3		2	4	2	1	2	-0.439837962	-0.298942655	3	3	3	3	3	3	4	4	3	-0.164602175	0.299392015	0	0.578020155
73680180	2	80	6	1	4	2	7	 	1	2	3	4	4		2	10	4	2	2	 	 	2	3	 	 	3	3	1	4	3	 	 	0	0.637563705
73681300	2	38	2	1	4	1	5	 	2	1	3	4	3		2	2	2	1	1	-0.219873846	0.624913752	3	3	2	2	3	3	3	3	3	1.038093567	-0.948570907	0	1.014412761
73772100	1	60	5	1	1	2	6	 	1	2	4	4	3		2	4	3	1	1	 	 	3	3	 	 	4	3	3	4	3	-1.071786761	-0.459313363	0	0.29577449
73772180	1	56	1	1	4	1	6	 	4	2	4	4	4		2	5	1	1	1	-0.373715729	-1.248370767	3	3	4	4	4	4	3	4	3	0.582417846	0.12509872	0	0.675807595
73774060	1	25	3	1	1	1	7	 	1	2	3	3	4		2	4	1	1	1	 	 	3	3	 	 	4	4	1	4	1	0.235048205	0.81621778	0	0.726514459
73775020	2	25	3	1	1	2	4	 	4	2	3	3	4		2	3	3	2	1	 	 	4	2	 	 	3	2	2	4	2	0.868481815	0.799831033	1	0.290015161
73775060	1	57	1	1	4	1	7	1	4	2	3	4	4		2	7	2	1	1	-0.070207737	-0.368018955	2	2	4	3	4	3	3	4	4	0.90713793	0.141730204	1	0.541112006
73775180	2	59	1	1	2	2	7	 	1	2	4	4	4		2	10	3	2	2	-0.439837962	-0.298942655	3	3	3	3	3	3	4	4	3	-1.125890374	-0.454744309	0	0.494842231
73775300	1	50	5	1	1	1	7	 	4	2	3	4	4		2	10	2	1	1	 	 	3	3	 	 	4	3	3	4	3	-0.274635404	0.139174387	0	0.245545059
73776020	2	63	6	1	4	2	7	1	1	2	4	4	4		2	4	1	1	1	-0.671831846	-1.495708346	4	3	4	4	4	4	4	4	2	-0.72120887	-0.623127818	0	0.236591861
73776060	2	76	1	1	4	2	7	 	1	1	3	3	3		2	8	3	2	2	-0.787481368	0.135292009	2	4	3	3	4	4	2	4	3	 	 	1	0.554400444
73776220	2	54	1	1	2	1	4	 	2	1	4	4	4		2	4	2	1	2	0.146265134	1.196463346	2	2	2	2	4	2	1	4	3	-1.072578311	1.178600311	0	0.494226754
73776260	2	58	1	1	4	2	7	 	1	1	3	4	3		2	4	2	1	1	-0.652024746	0.014295678	2	4	2	4	4	2	4	4	2	0.125836402	-0.461384028	1	0.743049979
73776300	2	46	1	1	4	2	7	 	2	1	4	4	3		2	5	2	1	2	-0.777388155	1.085882068	3	2	2	2	4	3	3	4	3	0.938977063	-1.085937977	1	0.694340408
73777020	1	38	4	1	4	1	7	2	4	1	3	3	3		2	1	2	1	1	-0.144960642	1.247516632	2	2	2	2	4	2	2	4	1	2.254601002	0.331361085	0	0.573533952
73777180	2	54	1	1	3	2	5	 	2	1	3	3	3		2	4	3	1	1	0.784721613	-2.185458899	4	3	4	4	1	3	4	4	1	-0.197683364	0.19412601	0	1.024845362
73777300	2	36	4	1	1	2	7	 	2	1	3	3	3		2	10	1	1	1	0.153870061	-1.301598549	4	3	3	4	3	2	4	4	3	-0.195381418	-0.600182354	0	0.504167259
73868060	1	62	1	1	1	1	7	 	1	2	3	3	3		2	6	3	1	1	-1.049402237	-0.445086241	4	4	3	3	4	3	4	4	2	0.459919125	1.746865869	0	0.912767708
73868180	1	54	3	1	2	1	7	 	4	2	4	4	4		2	4	2	1	1	-0.417704433	2.212927818	1	1	1	2	4	2	3	4	1	-0.72120887	-0.623127818	0	0.304941922
73869100	1	50	1	1	4	1	7	 	2	1	 	 	 		2	4	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	-0.7743451	-0.475580901	0	1.828129411
73869260	2	61	1	1	4	2	7	 	1	1	 	 	 		2	4	3	2	2	0.495406985	0.42760551	2	2	2	3	3	2	2	4	3	 	 	0	0.586535454
73869300	1	36	5	1	3	2	7	 	4	1	 	 	 		2	5	3	1	1	 	 	1	4	 	 	4	3	4	4	4	-0.936641932	-0.48402983	0	0.342840046
73871100	1	31	3	1	4	1	6	 	1	1	3	3	3		2	6	2	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	1	-1.125890374	-0.454744309	0	0.241206452
73871140	1	51	2	1	1	1	4	 	2	1	3	3	3		2	1	2	1	1	-0.349680007	2.745786667	1	1	1	1	4	1	3	4	3	-1.113548875	-0.442951709	0	0.429121137
73873060	1	31	1	1	3	1	7	 	2	1	2	3	3		2	2	1	1	1	-0.751286089	-0.197748601	3	4	3	3	4	3	3	4	3	1.033260822	-0.904161036	1	0.570415854
73873100	1	38	1	1	2	1	7	 	2	1	2	3	4		2	1	2	2	2	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	2	0.727466285	0.08817181	1	0.570937276
73873140	2	34	1	1	4	1	5	 	2	1	4	4	4		2	5	2	1	2	 	 	2	3	3	3	4	4	3	 	3	0.353234738	-0.021929177	0	0.795868874
73874180	1	83	1	1	4	2	7	 	1	2	4	4	4		2	4	1	1	1	-1.20920229	2.200427055	1	3	1	2	4	3	3	4	3	-0.489482641	-0.391129583	0	1.018690705
73874300	1	26	3	1	3	1	4	 	4	2	2	4	3		2	5	1	1	1	 	 	3	3	 	 	4	4	4	4	3	-0.28517887	-0.571266055	0	1.193309188
73875220	1	63	1	1	3	1	7	 	1	1	4	4	4		2	4	1	1	1	-0.51903975	1.657512903	2	3	2	1	4	2	3	3	5	-0.107881337	-0.780886352	0	1.529965639
73967060	2	65	6	1	2	2	7	 	1	1	3	4	4		2	4	1	1	3	-0.81391865	-0.097593457	3	3	3	3	4	3	4	4	 	 	 	0	0.227800995
73972300	1	75	6	1	1	2	7	 	1	1	4	4	3		2	3	1	1	1	 	 	1	4	 	 	4	4	4	 	2	-1.071786761	-0.459313363	0	0.367850691
74158020	1	42	1	1	1	1	6	 	2	1	4	4	4		2	5	2	1	1	0.466019273	0.201016754	1	2	3	3	4	2	3	3	2	-0.668762505	-0.399858803	0	0.530990124
74158060	2	51	1	1	1	2	7	2	2	1	4	4	4		2	9	2	2	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	2	-1.261035204	-0.430027872	0	0.745982468
74160100	2	53	1	1	1	2	7	 	2	1	3	3	4		2	4	1	1	1	-0.89353472	-1.246419191	3	4	4	4	4	4	4	4	3	1.581526279	-1.246369481	0	0.394893229
74160140	1	37	3	1	1	1	7	 	2	1	3	3	3		2	4	2	1	1	 	 	3	3	3	3	4	3	3	 	4	 	 	0	0.220993996
74160180	2	38	6	1	4	1	5	 	1	1	3	4	4		2	4	2	1	1	1.10570097	-1.922630191	3	4	4	4	2	2	2	4	3	0.39102757	-0.718655169	0	0.194265649
74160220	1	28	3	1	1	1	2	1	4	1	4	4	4		2	4	1	1	1	 	 	4	4	 	 	4	4	4	4	 	-0.87561667	-0.549401462	0	1.148053169
74162100	2	80	6	1	1	2	7	 	1	1	3	4	4		2	5	2	2	2	 	 	3	4	 	 	4	4	3	4	2	0.042262185	-0.771853566	0	0.263301343
74162140	1	68	1	1	5	2	7	 	4	1	3	4	4		2	6	2	1	1	 	 	3	3	 	 	4	4	4	4	5	-1.064865112	-0.520115912	0	0.391886532
75962060	2	55	5	1	4	1	6	 	1	2	4	4	3		2	9	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	-0.566604853	-0.600427747	0	0.258330703
75962220	2	39	1	1	2	2	7	2	4	2	3	4	4		2	4	2	1	1	1.184588909	1.931221962	1	1	1	1	1	1	3	3	1	0.769821048	-0.843822002	0	0.760751963
75962300	1	58	2	1	4	1	6	2	1	2	4	4	4		2	5	2	1	1	0.757245064	0.149963439	1	2	3	3	4	2	2	3	1	1.368790507	-0.879568458	0	0.564971328
75966140	2	46	5	1	4	1	7	 	2	1	3	3	2		2	5	2	2	2	0.251823008	-1.176480055	3	4	4	3	3	3	3	3	3	0.419796318	0.739055395	0	0.482828677
75966180	2	73	1	1	1	2	7	 	4	1	2	2	2		2	7	3	2	2	 	 	1	2	 	 	3	3	3	3	2	2.746188164	-0.705400109	1	0.504844069
75970300	1	52	1	1	4	1	6	 	2	1	4	4	4		2	9	2	1	1	-0.559223354	-1.332122207	3	4	4	4	4	3	4	4	3	-0.755853355	-0.571142197	0	0.513546169
75971020	2	71	6	1	2	2	7	 	1	2	3	3	3		2	6	1	1	1	-0.885180295	0.877316296	3	3	2	2	4	3	4	3	3	0.419659764	2.413634062	0	0.315412432
75971140	1	40	1	1	3	1	7	 	1	2	4	4	3		2	4	2	2	2	 	 	3	3	2	2	 	4	4	4	2	1.457690239	1.390729785	0	0.664829791
75971180	2	58	1	1	1	1	7	 	1	2	4	4	4		2	4	3	2	2	-0.206093192	1.221695662	1	3	2	2	3	3	3	3	3	0.872111261	-0.916051507	0	0.936166584
75971220	2	67	1	1	1	2	7	 	1	2	3	3	3		2	4	2	2	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	0.316048563	0.71536696	0	0.579094112
75971300	2	38	3	1	5	1	3	 	4	2	2	2	2		2	7	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	 	0.527682483	-0.068932392	0	0.306321651
75973020	1	80	1	1	4	2	7	 	1	2	4	4	4		2	4	2	1	1	-0.25640589	-0.767208755	3	3	3	4	4	3	3	4	3	-0.826026678	0.462199092	0	0.533090115
75973060	1	74	6	1	3	2	7	 	2	2	4	4	4		2	1	2	1	2	-0.443238586	-1.446606517	4	2	4	4	4	4	4	4	3	-0.820552707	-0.448548764	0	1.038177729
75973100	2	41	1	1	3	1	7	 	2	2	4	4	4		2	9	2	1	2	0.92872113	-0.812915683	3	3	3	3	2	3	2	3	3	1.209542274	-0.988109052	0	0.498904169
75973140	1	47	2	1	2	1	7	 	4	2	4	4	4		2	2	1	1	1	-1.085597515	-0.112045623	3	4	3	3	4	4	3	4	3	0.41931501	-0.751716256	0	0.549370646
75978100	2	49	4	1	1	1	7	 	1	1	3	4	3		2	4	3	1	1	0.068389378	-0.916860938	3	3	4	3	3	3	3	4	3	0.231566817	-0.051646557	0	0.241416603
75978300	2	19	3	1	3	1	6	 	2	1	4	4	4		2	1	3	1	1	 	 	4	2	 	 	3	3	2	4	2	-1.261035204	-0.430027872	0	0.925993621
75979020	1	17	3	1	2	2	1	2	5	1	4	4	4		2	5	2	1	2	-0.002873831	-0.150598243	3	2	3	3	4	3	2	4	 	1.94089365	2.06540966	0	0.787084818
75979140	2	83	3	1	1	2	5	 	1	1	4	4	4		2	9	4	1	2	 	 	1	2	 	 	1	1	1	1	3	-0.360380471	-0.569720685	0	0.379145086
75979180	2	77	5	1	1	2	6	 	2	1	4	4	4		2	4	2	2	1	 	 	2	2	 	 	4	2	4	4	1	-0.713130832	-0.482082158	0	0.345648229
75982180	1	50	1	1	1	1	7	 	1	1	4	4	4		2	1	2	1	1	-1.334428191	-0.411080241	4	4	2	4	4	4	4	4	3	-1.064865112	-0.520115912	0	0.513552785
75982220	1	57	3	1	5	2	7	 	4	1	2	4	4		2	6	3	1	1	 	 	4	4	 	 	4	4	4	4	3	 	 	0	0.282931328
75982300	2	17	3	1	1	2	5	 	4	1	3	4	4		2	6	1	1	1	 	 	2	2	 	 	1	3	4	4	4	0.693796217	-0.85869348	1	1.236501575
75983220	2	56	5	1	4	1	7	 	2	1	4	4	4		2	 	2	1	1	3.123668194	0.170956925	1	1	1	3	1	1	1	1	3	-0.201784417	-0.74756968	1	0.308308274
75985100	2	52	4	1	1	1	1	2	4	2	3	3	3		2	5	4	1	1	1.305135965	0.904615223	1	1	1	3	1	1	3	4	 	 	 	0	0.268073827
75993060	2	91	6	1	2	2	7	 	1	2	4	4	4		2	4	3	2	2	 	 	4	4	 	 	4	4	4	4	 	-0.725661337	-0.552745163	0	0.266512513
75993100	1	79	1	1	5	2	7	 	1	2	3	3	4		2	4	2	1	1	-1.035621524	0.151695639	2	4	3	3	4	3	4	4	2	-0.253781855	-0.619670928	0	0.576161802
75997060	2	67	1	1	1	2	7	 	4	2	3	4	4		2	5	4	2	2	-0.66494149	-1.197317362	3	3	4	4	4	4	4	4	4	-0.578175068	-0.565669	0	0.403474659
76001220	1	82	6	1	3	2	7	 	1	1	3	3	3		2	4	2	1	1	-0.602308929	-1.297472596	3	4	4	4	4	4	3	4	3	 	 	0	0.215472698
76001260	2	49	1	1	2	1	7	 	4	1	2	2	2		2	1	3	1	1	 	 	2	2	 	 	2	2	2	 	2	0.244633257	4.184606552	0	0.406579524
76001300	1	67	6	1	1	2	7	 	4	1	2	2	2		2	4	2	1	1	 	 	2	3	 	 	 	3	3	4	3	0.003931778	0.03765671	0	0.198749617
76002180	2	30	1	1	3	1	7	 	2	1	3	3	3		2	4	1	1	1	0.311974913	0.89587158	2	2	2	2	2	2	3	4	3	-1.261035204	-0.430027872	0	0.434513271
76002260	2	33	1	1	4	1	6	 	2	1	3	3	3		2	6	3	1	1	1.656284213	-0.07881888	1	1	3	3	2	1	2	4	2	-1.472669125	0.354271472	0	0.434513271
76002300	2	66	3	1	1	2	7	 	4	1	3	3	3		2	5	3	1	1	 	 	3	3	 	 	4	3	3	4	4	-1.261035204	-0.430027872	0	0.194253191
76003100	1	45	1	1	4	1	7	 	2	1	4	4	4		2	1	1	1	1	-0.219873846	0.624913752	3	3	2	2	3	3	3	3	3	0.496403217	-1.030646563	0	0.428404033
76003140	1	85	6	1	1	2	7	 	1	2	3	4	3		2	4	2	1	1	 	 	3	3	 	 	4	4	4	4	2	0.628622472	-0.070676416	0	0.207854152
76005100	1	34	3	1	5	2	2	1	4	1	4	4	4		2	5	1	1	1	 	 	3	4	 	 	4	4	4	4	 	-0.87561667	-0.549401462	0	0.967714548
76007020	1	35	3	1	4	1	3	 	2	1	2	3	3		2	4	2	1	1	-1.853221416	1.422825575	2	4	2	2	4	4	4	4	 	0.755876362	0.64214921	1	0.232439518
76007060	2	78	6	1	1	2	7	 	1	1	4	4	4		2	3	3	2	2	 	 	3	4	 	 	4	4	4	4	3	-0.606135666	-0.461974442	0	0.232957393
76009020	2	26	3	1	2	1	6	 	2	2	 	 	 		2	5	1	1	1	1.880951166	1.371260405	2	1	1	1	1	1	2	2	2	0.175283879	0.903275132	0	0.276367605
76010020	1	45	1	1	3	1	7	 	2	1	4	4	4		2	4	2	1	1	0.641146898	0.835650265	2	2	2	2	3	2	2	3	3	0.872092485	-0.25159198	0	0.463218987
76010060	2	59	1	1	1	1	7	 	1	1	4	4	4		2	1	3	1	3	 	 	1	1	1	2	1	1	2	 	2	0.899718106	-1.420783758	0	0.453827053
76010100	1	69	1	1	3	2	7	 	4	1	4	4	4		2	3	1	1	1	-0.886644423	-0.948028326	2	4	4	4	4	4	4	4	2	-0.920626342	-0.529459	0	0.414605945
76017140	1	74	6	1	4	2	7	 	1	1	3	3	3		2	4	1	1	1	 	 	4	4	 	 	4	4	4	4	3	-1.261035204	-0.430027872	0	0.227136284
76017180	1	63	3	1	4	1	7	 	1	1	3	3	3		2	4	2	1	1	-0.587064207	1.124653935	2	3	2	2	4	3	3	3	2	1.065542936	0.645819783	0	0.225425109
76017260	2	39	1	1	2	2	7	 	4	1	3	3	3		2	1	2	1	1	-0.631900668	0.83543098	3	3	2	2	3	3	3	4	3	-0.517097354	1.102408409	1	0.693555713
76017300	2	27	2	1	3	1	2	1	2	1	3	3	3		2	5	2	1	1	-0.14172186	-0.05160502	2	3	3	3	3	3	3	4	 	0.557247579	-0.863686025	0	0.531992018
76018100	1	56	1	1	1	2	7	 	2	1	 	 	 		2	1	4	1	1	-1.148230076	-0.011890466	3	3	3	3	4	4	4	4	3	0.131636649	-0.739044487	0	0.991053462
