rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
85500300	1	59	1	1	3	2	7	 	1	2	3	3	3	1	 	4	2	1	1	-.00864013470709324	.511689126491547	1	1	3	3	4	2	4	4	4	-.415118396282196	-.522698104381561	0	.575971186161041
85504140	2	25	2	1	1	2	5	2	4	2	2	2	2	1	 	5	2	1	4	 	 	1	3	 	 	4	2	3	4	1	1.18368196487427	3.75770735740662	1	.626587867736816
85508020	2	33	1	1	3	2	6	 	4	1	3	3	3	2	 	5	1	1	2	 	 	3	4	 	 	4	3	4	4	2	-.875861465930939	-.377177745103836	0	.620379447937012
85508060	2	50	1	1	1	2	7	 	1	1	3	3	3	2	 	3	3	1	2	-.402144223451614	-.966606438159943	3	4	3	4	3	3	4	4	3	-.554571747779846	-.389635354280472	0	.59658271074295
85508100	1	69	6	1	1	2	1	2	4	1	3	3	3	2	 	5	2	2	1	 	 	4	4	4	4	 	4	4	4	 	-1.11354887485504	-.442951709032059	0	.273457854986191
85508140	2	39	5	1	2	1	3	 	4	1	3	3	3	2	 	3	2	1	3	 	 	3	2	 	 	2	2	2	4	 	-1.07178676128387	-.459313362836838	0	.293529808521271
85508180	2	73	1	1	1	2	7	 	1	1	3	3	3	2	 	4	2	1	1	 	 	3	3	 	 	4	3	3	4	3	-.8168785572052	-.505770564079285	0	.584354043006897
85508220	1	67	1	1	5	2	7	 	1	1	3	3	3	2	 	5	2	1	1	 	 	4	4	4	4	 	4	4	4	3	-.576970040798187	-.632470905780792	0	.546915709972382
85508260	2	76	6	1	1	2	7	 	4	1	3	3	3	2	 	4	2	2	2	 	 	4	4	 	 	4	4	4	4	3	-.740716695785522	-.401894211769104	0	.334531307220459
85508300	2	49	5	1	1	2	6	 	4	1	3	3	3	2	 	 	4	3	3	.596310377120972	.546427309513092	3	2	2	2	2	2	2	4	1	-.246183156967163	3.5229959487915	1	.279598772525787
85512020	1	65	1	1	3	2	7	 	1	2	4	3	3	3	 	5	1	1	1	-1.38371360301971	-.359383255243301	4	4	3	3	4	4	4	4	4	-.465640634298325	-.413520216941833	0	.494919657707214
85512100	2	68	5	1	4	1	7	 	1	1	4	4	4	4	 	4	1	1	1	-.522692859172821	-.148646771907806	3	3	3	3	4	3	3	4	3	-1.02334773540497	-.36425393819809	0	.251264572143555
85512140	2	83	6	1	1	2	7	 	5	1	4	4	4	4	 	5	3	1	1	-.294099599123001	-.0995449274778366	3	2	3	3	4	3	3	4	4	-.937847018241882	-.417227864265442	0	.332357227802277
85512180	1	42	1	1	1	1	3	 	4	1	4	4	4	2	 	4	1	1	1	-1.36993288993835	.237398639321327	2	4	3	3	4	4	4	4	 	-1.26103520393372	-.43002787232399	0	.576233863830566
85512220	2	27	3	1	4	2	5	 	2	1	3	3	3	2	 	4	1	1	1	-.297254085540771	2.26624417304993	2	2	1	1	3	3	1	4	3	-.00571636483073235	-.736746549606323	0	.317159235477448
85512300	1	63	1	1	4	1	7	 	1	1	4	3	3	4	 	1	2	1	1	-.522692859172821	-.148646771907806	3	3	3	3	4	3	3	4	4	1.44729149341583	-.914829015731812	0	.518161296844482
85516020	2	46	1	1	4	1	5	 	2	2	3	4	3	4	 	8	1	1	2	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	3	-1.26103520393372	-.43002787232399	0	1.40840697288513
85516060	2	16	3	2	2	2	6	 	1	2	3	4	4	4	 	6	1	1	1	-.609199285507202	-1.59586346149445	4	4	4	4	4	4	3	4	3	-.386326193809509	1.01665365695953	1	2.69922780990601
85516180	2	48	3	1	4	1	5	 	2	2	3	3	3	4	 	2	1	1	1	-.609199285507202	-1.59586346149445	4	4	4	4	4	4	3	4	4	-1.05801391601563	1.04650628566742	0	2.11261057853699
85516220	1	29	1	1	3	1	7	 	2	2	3	3	3	3	 	4	2	1	1	-2.11480712890625	2.35896348953247	3	3	1	1	4	4	4	4	3	.082241989672184	.893200159072876	0	1.74801754951477
85516260	1	78	1	1	1	2	7	 	1	2	4	4	4	3	 	4	2	2	2	.641146898269653	.835650265216827	2	2	2	2	3	2	2	3	3	1.31625330448151	-.251368969678879	0	1.38363838195801
85520020	2	36	2	1	4	1	5	 	2	1	4	4	4	2	 	5	1	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	3	-1.15728747844696	-.406339436769485	0	1.48262166976929
85520100	1	49	5	1	3	1	6	 	4	1	2	4	4	1	 	5	2	1	1	-1.32753789424896	-.112689286470413	3	4	2	4	4	4	4	4	4	.101133897900581	-.668689668178558	0	.770842134952545
85520140	1	42	1	1	1	1	1	2	2	1	3	4	4	1	 	4	1	1	1	-.674986302852631	.870080649852753	3	3	2	2	3	4	2	4	 	 	 	0	1.6088387966156
85520260	2	19	3	1	3	2	6	 	4	1	3	3	3	1	 	5	4	1	3	 	 	1	1	 	 	2	1	2	4	2	1.26457560062408	.565512597560883	0	4.50728702545166
85520300	2	30	5	1	2	2	3	 	4	1	3	4	4	1	 	8	3	1	1	-1.37682330608368	-.0609923079609871	3	4	3	3	4	4	4	4	 	-.589235067367554	.326809793710709	0	.783707976341248
85524020	2	61	1	1	1	1	7	 	2	1	3	4	3	4	 	4	2	2	2	-.239338010549545	1.54843950271606	2	2	1	2	2	3	3	4	2	1.0053483247757	.168849840760231	1	1.43557810783386
85524060	1	62	5	1	1	2	7	 	4	1	4	4	4	4	 	1	2	1	1	-.110665999352932	-.359163969755173	3	3	3	3	4	3	3	3	3	.548153519630432	-.879059374332428	0	.719259202480316
85524100	2	78	6	1	3	2	7	 	1	1	3	4	4	4	 	5	2	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	3	-.906053423881531	-.395574808120728	0	.840812206268311
85524140	2	58	6	1	1	2	7	 	4	1	4	4	4	2	 	4	3	2	3	 	 	1	1	 	 	2	1	2	4	1	2.07866978645325	-.903937101364136	0	1.50305199623108
85524180	2	48	4	1	4	1	4	 	2	1	3	4	4	2	 	10	2	2	1	-.463459372520447	-1.18781876564026	4	4	4	3	4	4	3	3	3	1.16686856746674	-.263702720403671	0	.70210462808609
85524220	2	42	1	5	4	2	5	 	1	1	4	4	4	4	 	8	2	1	2	-.881943047046661	-.630452454090118	3	3	3	4	4	4	4	4	3	-.978404104709625	-.467668145895004	0	1.44579386711121
85524260	1	70	6	1	2	2	7	 	1	1	2	4	4	4	 	4	2	1	1	-1.00598132610321	1.03678011894226	3	3	2	2	4	3	3	4	5	.122356541454792	.146920576691628	0	.724739253520966
85528020	1	58	1	1	4	1	6	 	2	1	4	4	4	4	 	6	1	1	1	.33467635512352	-1.53542292118073	3	3	4	4	3	3	3	4	3	-.182453170418739	-.660505414009094	0	1.65819048881531
85528060	2	68	1	1	1	2	1	2	1	1	4	4	4	4	 	4	3	1	2	.142613604664803	-.40104928612709	3	3	3	3	3	3	2	4	 	-.888202965259552	-.388970375061035	0	1.40691733360291
85528100	2	84	6	1	1	2	6	 	1	1	4	4	4	3	 	4	4	2	2	 	 	4	4	 	 	4	3	4	4	2	-1.11354887485504	-.442951709032059	0	.929811179637909
85528140	1	19	3	1	2	1	6	 	5	1	3	4	3	4	 	4	1	1	1	 	 	4	3	 	 	4	2	3	4	2	.694683432579041	-.0361868180334568	1	2.89381241798401
85528180	2	68	1	1	1	2	7	 	1	1	 	 	 	5	 	4	4	1	2	.769563436508179	-.53350442647934	2	3	2	4	4	3	3	1	3	-.583008289337158	-.710379838943481	0	1.40691733360291
85528220	2	86	1	1	1	2	7	 	1	1	4	4	4	4	 	1	2	1	2	-.724863946437836	-.264936625957489	3	3	2	4	3	4	4	4	3	-1.0221426486969	-.431055873632431	0	1.85962235927582
85528260	1	42	1	1	2	2	7	 	2	1	3	4	3	3	 	4	2	1	1	 	 	2	4	 	 	4	3	3	3	3	-.33163121342659	-.372010201215744	1	1.61551535129547
85528300	1	41	1	1	2	1	5	 	2	1	2	3	2	3	 	4	1	1	1	.263414680957794	-.560513198375702	3	3	3	3	3	3	3	3	4	.088721863925457	1.07756817340851	0	1.61551535129547
85532020	2	49	1	1	4	1	7	 	2	1	4	4	3	5	 	5	2	1	1	 	 	3	3	 	 	3	3	3	3	3	.316048562526703	.715366959571838	0	1.41622030735016
85532060	2	57	5	1	4	1	6	 	1	1	3	4	3	5	 	1	1	1	1	-.875486254692078	-.97730153799057	4	4	4	3	4	4	3	4	3	-.773140013217926	-.542382836341858	0	.757954239845276
85532100	2	46	1	1	4	1	5	 	2	1	4	4	4	3	 	10	2	1	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	3	-.440554171800613	-.64051753282547	0	1.41622030735016
85532140	2	58	1	1	4	1	7	 	1	1	4	4	4	5	 	4	2	1	1	-.41489914059639	.268566012382507	3	3	3	2	3	3	3	4	3	-.229691803455353	.0357601717114449	1	1.51590847969055
85532180	1	42	1	1	4	1	3	 	1	1	4	4	4	4	 	8	1	1	1	.376275599002838	.2615687251091	2	3	3	2	4	2	3	2	 	.124348469078541	-.699668049812317	1	1.61468648910522
85532220	1	81	1	1	4	2	7	 	1	1	4	4	4	4	 	4	2	1	1	-.807028293609619	.200797483325005	2	3	3	3	4	3	4	4	3	-1.26103520393372	-.43002787232399	0	1.50140821933746
85532300	2	76	6	1	3	2	4	 	1	1	4	4	4	4	 	10	1	1	1	 	 	3	3	 	 	4	4	4	4	4	-.906053423881531	-.395574808120728	0	.848004221916199
85536020	2	59	6	1	1	2	7	 	1	2	4	4	4	5	 	5	3	1	3	 	 	2	2	2	2	1	1	2	 	2	-.234518766403198	-.668680906295776	0	.765934407711029
85536180	1	38	1	1	4	1	5	 	2	2	 	 	 	4	 	4	2	1	1	 	 	3	3	3	2	 	3	3	 	3	-1.35901391506195	1.28573203086853	0	1.71061503887177
85536220	2	75	6	1	1	2	4	 	1	2	4	4	4	3	 	4	2	1	1	 	 	2	1	 	 	1	1	1	 	3	-1.12589037418365	-.454744309186935	0	.857213199138641
85544060	2	53	1	1	1	2	7	 	1	1	3	3	3	5	 	5	3	2	2	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	2	-.2591253221035	.27880722284317	0	1.51727223396301
85544100	1	77	6	1	1	2	7	 	1	2	4	4	4	5	 	4	2	2	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	2	-.937847018241882	-.417227864265442	0	.69812285900116
85544140	1	70	5	1	4	2	4	 	2	1	3	3	3	4	 	5	4	2	2	-.436348259449005	-1.14821553230286	3	2	4	4	4	4	4	4	3	-.492919087409973	-.446419239044189	0	.733342170715332
85544220	2	35	1	1	4	1	7	 	2	1	4	4	4	5	 	5	1	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	3	-1.26103520393372	-.43002787232399	0	1.49282872676849
85544260	2	51	1	1	2	1	7	 	2	1	4	4	4	5	 	1	3	3	2	-.886644423007965	-.948028326034546	2	4	4	4	4	4	4	4	1	-1.26103520393372	-.43002787232399	1	1.51727223396301
85548140	1	68	2	1	1	2	7	 	1	1	3	3	3	5	 	3	1	1	1	-.881943047046661	-.630452454090118	3	3	3	4	4	4	4	4	3	 	 	0	1.41194438934326
85548180	2	27	2	1	3	1	2	2	2	1	4	4	4	4	 	1	1	3	3	.498358994722366	.62995582818985	4	2	1	2	1	1	4	4	 	 	 	0	1.81157457828522
85548260	2	59	5	1	4	1	3	 	1	1	4	4	4	4	 	4	3	1	1	-1.04906702041626	1.07142984867096	3	3	2	2	4	4	2	4	 	-.12739385664463	.298474252223969	0	.772753357887268
85552020	2	34	1	1	4	1	7	 	2	1	4	4	4	2	 	4	2	1	2	-.0425588078796864	1.03171527385712	2	3	2	2	3	3	1	4	2	-.415825754404068	1.17622888088226	1	1.60094451904297
85552180	2	42	2	1	2	1	5	 	2	1	4	4	4	3	 	4	3	2	2	1.07959890365601	-.63899964094162	3	2	3	3	2	2	2	4	2	1.70434617996216	-.946373820304871	0	1.48407375812531
85552220	2	87	1	1	1	2	7	 	1	1	3	3	4	3	 	4	4	2	2	.13029220700264	1.47936320304871	1	1	2	2	3	3	2	4	1	 	 	0	1.89389061927795
85552260	2	19	3	1	2	1	6	 	2	1	3	4	4	3	 	1	4	2	2	2.70475101470947	.0830832049250603	2	1	1	3	1	1	1	2	2	.455326974391937	-.145956844091415	1	4.60786962509155
85556300	1	36	1	1	4	1	2	2	2	1	 	 	 	5	 	4	1	1	1	 	 	3	4	2	1	 	4	4	4	 	-.070502333343029	.206651851534843	1	1.70610749721527
85560100	2	59	1	1	1	2	5	 	1	2	4	4	4	4	 	5	1	1	1	.270305007696152	-.262122243642807	2	3	3	3	3	3	3	3	3	-.386189669370651	-.657924950122833	0	.539629578590393
85560220	1	65	1	1	4	2	7	 	1	2	4	4	4	5	 	4	1	1	1	-1.14823007583618	-.011890466324985	3	3	3	3	4	4	4	4	3	-.0512315481901169	-.531742095947266	0	.492854505777359
85560260	2	61	1	1	1	2	7	 	2	2	4	4	4	5	 	5	3	2	3	1.05317378044128	.625133037567139	2	2	2	2	3	2	2	2	3	.240058287978172	-.254168421030045	0	.515415787696838
85564020	1	24	5	1	3	1	2	1	4	1	4	4	4	3	 	5	1	1	1	 	 	4	3	3	3	 	3	4	4	 	-.952350616455078	.382405132055283	0	.970197737216949
85564060	1	37	1	1	1	2	4	 	4	1	3	3	3	1	 	3	3	2	3	 	 	2	2	2	2	 	2	2	4	2	-.127735584974289	2.53960418701172	0	.599522829055786
85564100	1	77	6	1	1	2	1	2	4	1	4	4	4	1	 	2	2	2	2	 	 	3	2	 	 	 	1	3	4	 	-1.0221426486969	-.431055873632431	0	.246437788009644
85564140	2	68	6	1	4	2	7	2	4	1	3	4	4	1	 	5	2	1	3	-.212985068559647	.714657664299011	2	2	2	3	4	3	2	4	3	-.324881732463837	1.00937056541443	0	.249069139361382
85564180	2	54	1	1	1	2	6	 	4	1	4	4	4	3	 	5	4	2	3	1.33653163909912	1.12527477741241	2	2	2	1	1	1	1	4	3	1.5332453250885	1.02143323421478	0	.535735428333282
85564220	2	57	1	1	2	1	4	 	2	1	4	4	4	3	 	8	1	1	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	3	-.0775003731250763	-.703618884086609	0	.536972343921661
85564260	2	80	5	1	1	2	4	 	5	1	4	4	4	3	 	4	4	2	1	 	 	3	1	 	 	1	1	1	 	3	-1.11354887485504	-.442951709032059	0	1.31737840175629
85564300	2	46	4	1	1	2	5	 	4	1	4	4	4	3	 	5	1	1	1	1.97142457962036	-1.18567085266113	3	3	3	3	1	1	2	3	3	-.566600561141968	-.524461984634399	0	.501684188842773
85568100	2	54	6	1	4	1	6	 	1	1	4	4	4	5	 	4	1	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	3	-.347294330596924	-.754896461963654	0	.267961442470551
85572100	2	30	1	1	4	1	3	 	2	1	3	4	4	3	 	9	2	1	2	-.00287228403612971	.0580487847328186	3	3	3	2	3	3	3	3	 	-.386326193809509	1.01665365695953	0	.625435769557953
85572140	1	54	5	1	2	2	7	 	2	1	3	4	4	3	 	1	1	1	1	-.751286089420319	-.197748601436615	3	4	3	3	4	3	3	4	3	 	 	0	.299053758382797
85572180	2	21	3	1	4	1	6	 	2	1	2	3	4	2	 	4	2	2	2	-.21987384557724	.62491375207901	3	3	2	2	3	3	3	3	2	 	 	0	1.4694687128067
85572260	2	37	1	3	4	1	3	1	2	1	1	3	4	2	 	5	4	2	2	1.64032816886902	1.04924929141998	3	2	1	1	2	2	1	1	 	2.9498245716095	2.28458762168884	1	.591593086719513
85572300	2	42	5	1	1	1	5	 	4	1	2	3	4	1	 	5	4	3	3	1.86935794353485	.546646595001221	2	1	2	2	2	1	1	3	1	 	 	1	.289866179227829
85576020	2	42	1	1	4	1	6	 	2	1	4	4	4	4	 	4	1	1	1	-.881943047046661	-.630452454090118	3	3	3	4	4	4	4	4	1	-.393320232629776	-.478656142950058	0	.517641365528107
85576060	2	43	1	1	1	1	3	1	2	1	4	4	4	5	 	9	3	1	1	-.439837962388992	-.298942655324936	3	3	3	3	3	3	4	4	 	-.778234481811523	.259837359189987	0	.517641365528107
85576100	2	40	1	1	4	1	1	2	1	1	3	4	4	5	 	4	3	1	3	-.141721859574318	-.0516050197184086	2	3	3	3	3	3	3	4	 	.311814248561859	-.586761891841888	0	.517641365528107
85576140	1	40	1	1	4	1	4	 	2	1	4	4	4	5	 	4	2	1	1	-.820808947086334	-.395984381437302	4	3	3	3	4	3	4	4	3	-1.02334773540497	-.36425393819809	0	.573225021362305
85576180	2	47	1	1	2	1	6	 	2	1	4	4	4	4	 	4	2	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	2	-.834099233150482	-.393539428710938	0	.502769112586975
85576220	1	21	3	1	2	1	2	1	4	1	3	4	4	4	 	1	2	1	1	 	 	4	3	 	 	4	4	4	 	 	-1.15728747844696	-.406339436769485	0	.972295820713043
85576260	2	35	2	1	4	1	1	2	5	1	3	3	3	4	 	4	1	1	2	-.166660666465759	-.619113683700562	2	3	3	4	3	3	4	4	 	-1.16379380226135	1.97782385349274	0	.528231739997864
85576300	2	54	1	1	3	1	7	 	2	1	4	4	4	5	 	4	2	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	2	-.952023327350616	-.481054127216339	0	.536894023418427
85580020	1	72	1	1	5	2	6	 	1	1	4	4	4	4	 	1	2	2	2	-.886644423007965	-.948028326034546	2	4	4	4	4	4	4	4	3	-1.26103520393372	-.43002787232399	0	1.51887333393097
85580060	1	36	2	1	2	2	3	 	4	1	4	4	4	2	 	6	2	1	1	-.212983518838882	.923304736614227	2	3	2	2	3	3	3	3	 	.457111775875092	-.0317798666656017	0	1.75824236869812
85580100	1	76	5	1	1	2	6	 	1	2	4	4	4	2	 	6	2	1	1	-.305691301822662	-.715511739253998	3	3	4	3	4	3	3	4	3	-1.26103520393372	-.43002787232399	0	.722779870033264
85580140	1	77	1	1	4	2	7	 	1	1	4	4	4	4	 	8	1	1	2	-.110665999352932	-.359163969755173	3	3	3	3	4	3	3	3	3	-.451537638902664	-.677874445915222	0	1.44555974006653
85580180	2	88	6	1	1	2	7	 	1	1	4	4	4	2	 	4	4	1	1	 	 	3	4	 	 	4	4	4	4	1	.003602429991588	-.716260254383087	0	.965567648410797
85580220	2	16	3	1	2	2	6	 	2	1	2	4	2	4	 	1	1	1	1	-.664941489696503	-1.19731736183167	3	3	4	4	4	4	4	4	3	-1.26103520393372	-.43002787232399	1	2.8200249671936
85580260	2	45	5	1	4	1	3	 	3	1	4	4	4	2	 	10	1	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	 	-.722407639026642	.343279004096985	0	1.47143685817719
85584140	1	46	1	1	4	1	6	 	2	1	4	4	4	5	 	5	1	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	3	-1.0221426486969	-.431055873632431	0	2.41602206230164
85588140	1	61	1	1	4	2	7	 	1	2	4	4	4	4	 	4	2	1	1	.349921107292175	.886703550815582	2	2	2	2	3	2	3	3	2	.688380897045135	.78116911649704	0	1.51777172088623
85588220	1	77	1	1	4	2	7	 	1	2	4	4	4	4	 	5	1	1	1	-.252914637327194	-1.407834649086	3	3	4	4	4	4	4	3	3	-.886997878551483	-.455772310495377	0	1.45551705360413
85592180	2	30	1	1	2	1	7	 	4	1	2	3	3	1	 	10	2	1	2	 	 	3	3	 	 	3	3	3	3	4	1.05065023899078	.599126279354095	0	1.82845735549927
85596020	1	37	3	1	4	1	7	2	4	1	4	4	3	5	 	4	1	1	1	 	 	4	4	4	4	 	4	4	4	3	 	 	1	.884409666061401
85596060	1	67	1	1	1	2	7	 	1	1	4	4	4	5	 	2	1	1	1	 	 	3	3	3	2	 	3	4	4	1	1.82856941223145	-.26534366607666	1	1.44701945781708
85596140	2	34	1	1	4	1	3	 	2	1	3	3	2	4	 	2	2	1	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	 	.148615017533302	.00531609542667866	0	1.64427888393402
85596180	2	63	1	1	1	2	7	 	4	1	3	3	3	4	 	5	4	2	3	 	 	2	1	 	 	1	2	2	3	1	1.75037443637848	-1.1123663187027	0	1.51335692405701
85596220	2	35	1	1	3	1	6	 	2	1	3	3	3	4	 	1	2	1	1	.561530768871307	-.313175559043884	2	3	3	3	3	3	2	3	3	.222799181938171	1.71734738349915	1	1.55532646179199
85596300	1	80	1	1	4	2	7	 	1	1	3	4	3	5	 	6	2	1	1	 	 	4	4	4	3	 	4	4	4	3	-.245578750967979	.223797887563705	0	1.5693302154541
85600020	1	60	1	1	3	1	7	 	2	2	3	3	3	2	 	4	2	2	1	 	 	2	3	2	2	 	3	3	3	3	.647363364696503	.600562393665314	0	1.19400238990784
85600140	1	70	1	1	4	2	2	1	1	2	4	4	4	4	 	4	3	2	2	 	 	2	4	4	4	 	4	4	4	 	 	 	0	1.20299923419952
85604020	1	49	1	1	 	2	3	1	4	1	3	4	4	3	 	1	4	2	3	2.19556736946106	-1.00429618358612	2	1	4	3	3	1	1	3	 	-1.23377656936646	.353243440389633	0	1.27457284927368
85604100	2	58	5	1	2	2	3	 	4	2	4	4	4	4	 	5	4	1	1	.0533034466207027	.304742753505707	2	3	2	3	3	3	3	3	 	-1.26103520393372	-.43002787232399	0	.624412357807159
85604140	2	44	1	1	2	1	7	 	2	1	4	4	4	5	 	5	2	1	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	4	-.175569295883179	-.633268415927887	0	1.80244326591492
85604180	1	49	2	1	1	1	6	 	4	1	2	4	4	2	 	5	2	1	1	 	 	2	3	 	 	4	2	3	4	2	1.57865262031555	1.27598655223846	0	2.54914569854736
85604220	2	53	1	1	2	1	7	 	2	1	4	4	4	5	 	 	3	2	2	1.42725443840027	.423783838748932	2	2	2	2	2	2	2	2	3	.316048562526703	.715366959571838	0	1.86894583702087
85608140	1	33	3	1	2	1	3	 	2	1	4	4	4	4	 	5	2	2	1	-.664941489696503	-1.19731736183167	3	3	4	4	4	4	4	4	 	-1.26103520393372	-.43002787232399	0	.695619285106659
85608180	2	30	3	1	2	1	5	 	4	1	4	4	4	2	 	6	2	1	1	-1.334428191185	-.411080241203308	4	4	2	4	4	4	4	4	2	-1.37923240661621	2.83161473274231	0	.646996676921844
85608220	2	56	1	1	4	1	7	 	2	2	4	4	4	3	 	5	2	1	1	-1.85322141647339	1.42282557487488	2	4	2	2	4	4	4	4	3	-.46508851647377	-.698830842971802	0	1.24706625938416
85608260	2	35	1	1	4	1	7	 	1	2	4	4	4	4	 	1	1	1	1	-.886644423007965	-.948028326034546	2	4	4	4	4	4	4	4	2	-.908284783363342	-.517666399478912	0	1.83640170097351
85608300	1	49	3	1	4	1	7	1	1	1	4	 	4	2	 	4	1	1	1	-.671831846237183	-1.49570834636688	4	3	4	4	4	4	4	4	 	-2.67346811294556	4.59407949447632	0	1.27277827262878
85612060	1	40	1	1	3	1	6	 	2	2	4	4	4	4	 	1	2	2	2	.000779243244323879	1.65556144714355	2	2	2	1	4	2	2	3	2	.638553738594055	-.834476232528687	0	1.33567118644714
85612180	2	23	3	1	3	1	2	2	4	1	4	2	3	4	 	4	2	1	2	-.00287228403612971	.0580487847328186	3	3	3	2	3	3	3	3	 	.5864018201828	.639158010482788	0	.765388071537018
85612220	1	44	1	4	4	1	5	 	2	2	4	4	4	5	 	4	2	1	1	.281896680593491	.353844583034515	2	2	2	3	3	3	3	3	2	-.219307839870453	-.596656143665314	0	2.00350689888
85612300	2	76	6	1	1	2	4	 	4	1	3	4	4	2	 	6	4	2	2	 	 	2	3	 	 	4	3	3	4	3	.400731563568115	.165926098823547	0	.701713800430298
85616100	1	80	5	1	1	2	7	 	1	1	4	4	4	5	 	4	2	1	1	-.820808947086334	-.395984381437302	4	3	3	3	4	3	4	4	3	-1.0221426486969	-.431055873632431	0	.616584002971649
85616220	2	55	1	1	4	2	7	 	1	1	4	4	4	2	 	8	2	1	2	1.08648920059204	-.340608686208725	2	2	3	3	2	2	2	4	3	-.467557966709137	.225681707262993	0	1.24500524997711
85620220	1	41	1	1	2	1	5	 	2	1	 	 	 	3	 	4	2	1	1	-1.31568920612335	.173475727438927	4	4	3	2	4	3	4	4	2	-1.11354887485504	-.442951709032059	0	1.3265233039856
85620260	2	24	2	1	2	2	7	 	4	1	4	4	4	4	 	5	2	1	1	 	 	3	3	 	 	4	4	3	4	3	-1.11354887485504	-.442951709032059	0	1.52029192447662
85624020	1	52	1	1	4	1	5	 	2	1	3	3	3	5	 	8	2	2	1	-.857004225254059	-.0629437789320946	3	3	3	3	4	4	3	4	3	.144536748528481	-.0228818338364363	0	1.94165420532227
85624060	1	76	1	3	4	2	5	 	1	1	3	3	3	5	 	4	1	1	1	-.90042507648468	-1.54481017589569	4	4	4	4	4	4	4	4	2	-.271124392747879	-.701089560985565	0	.898142576217651
85624100	1	70	1	5	4	2	1	2	1	1	3	3	3	5	 	9	3	2	2	-1.12974798679352	.902467310428619	2	2	2	3	4	4	4	4	 	-1.15728747844696	-.406339436769485	0	1.41517877578735
85624140	2	88	6	1	1	2	5	 	1	1	3	3	3	5	 	10	4	2	1	 	 	3	4	 	 	4	4	4	4	3	-.939745545387268	-.442485481500626	0	.600465476512909
85624220	2	84	6	1	1	2	7	 	4	1	3	3	3	2	 	7	4	4	2	 	 	2	3	 	 	4	3	4	4	3	-1.26103520393372	-.43002787232399	0	.600465476512909
85628020	1	44	1	1	4	1	5	 	1	1	 	 	 	5	 	5	1	1	1	-.110665999352932	-.359163969755173	3	3	3	3	4	3	3	3	3	-.74701339006424	1.00112569332123	0	1.02045083045959
85628060	1	82	1	1	5	2	7	 	1	1	 	 	 	5	 	4	2	2	1	 	 	3	4	3	3	 	3	3	4	2	-.764307200908661	.419921576976776	0	.948800265789032
85628100	1	45	1	1	4	1	5	 	2	1	3	3	3	5	 	8	1	1	1	 	 	3	3	3	2	 	3	3	3	3	-.875861465930939	-.377177745103836	1	.977776169776917
85628220	1	42	1	1	4	1	2	1	2	1	4	4	4	5	 	9	2	1	2	.331437557935715	-.236301228404045	3	2	3	3	4	2	2	4	 	.417900711297989	.0194826666265726	0	1.02045083045959
85628260	1	36	2	1	2	1	2	1	2	1	3	3	3	5	 	4	1	1	1	 	 	2	3	3	3	 	3	4	4	 	-.551468193531036	-.431179702281952	1	1.06973028182983
85632180	1	59	1	1	2	1	7	 	1	1	 	 	 	5	 	6	3	2	2	.0464131273329258	.00635180622339249	3	3	2	3	3	3	3	3	2	.991987109184265	.640528380870819	0	1.04772019386292
85632220	2	41	1	1	2	1	7	 	1	1	 	 	 	2	 	4	3	1	1	.211071535944939	.777049779891968	1	2	2	3	3	2	3	4	2	.708609342575073	-.857698500156403	0	1.38257014751434
85636020	2	68	6	1	1	2	7	 	1	1	2	3	3	3	 	3	4	2	2	 	 	3	3	 	 	4	3	3	3	3	.770887792110443	-.190310060977936	0	.443400353193283
85636100	2	32	2	1	4	1	6	2	4	1	3	3	3	3	 	2	3	2	2	1.19350969791412	-1.09685444831848	4	2	3	3	2	2	3	3	3	.589649260044098	.635577261447906	0	.991812646389008
85636140	2	42	1	3	4	1	6	 	2	1	4	4	4	4	 	5	2	2	2	-.736203134059906	-.222407683730125	3	3	3	3	4	4	4	3	2	.512218594551086	.625278890132904	0	.919409155845642
85636180	1	83	1	1	4	2	7	 	1	1	3	3	3	4	 	4	2	1	1	-.522692859172821	-.148646771907806	3	3	3	3	4	3	3	4	3	-.700852990150452	-.443513482809067	0	.946605205535889
